,Дата,Расход пресной воды
800,2023-03-07 16:00:00,6.1
801,2023-03-07 18:00:00,6.1
802,2023-03-07 20:00:00,6.1
803,2023-03-07 22:00:00,6.1
804,2023-03-08 00:00:00,6.1
805,2023-03-07 02:00:00,6
806,2023-03-08 04:00:00,6
807,2023-03-08 06:00:00,6.1
808,2023-03-08 08:00:00,6.1
809,2023-03-08 10:00:00,6.1
810,2023-03-08 12:00:00,6.1
811,2023-03-08 14:00:00,6.1
812,2023-03-08 16:00:00,6.1
813,2023-03-08 18:00:00,6.1
814,2023-03-08 20:00:00,6.1
815,2023-03-08 22:00:00,6.1
816,2023-03-09 00:00:00,6.1
817,2023-03-08 02:00:00,6
818,2023-03-09 04:00:00,6.1
819,2023-03-09 06:00:00,6.5
820,2023-03-09 08:00:00,7.4
821,2023-03-09 10:00:00,7.3
822,2023-03-09 12:00:00,7.3
823,2023-03-09 14:00:00,7.5
824,2023-03-09 16:00:00,7.5
825,2023-03-09 18:00:00,7.3
826,2023-03-09 20:00:00,7.3
827,2023-03-09 22:00:00,7.4
828,2023-03-10 00:00:00,7.4
829,2023-03-09 02:00:00,7.3
830,2023-03-10 04:00:00,7.2
831,2023-03-10 06:00:00,7.2
832,2023-03-10 08:00:00,7.2
833,2023-03-10 10:00:00,7.2
834,2023-03-10 12:00:00,7.2
835,2023-03-10 14:00:00,7.2
836,2023-03-10 16:00:00,9.9
837,2023-03-10 18:00:00,9.9
838,2023-03-10 20:00:00,9.9
839,2023-03-10 22:00:00,9.9
840,2023-03-11 00:00:00,9.9
841,2023-03-10 02:00:00,9.9
842,2023-03-11 04:00:00,9.9
843,2023-03-11 06:00:00,9.9
844,2023-03-11 08:00:00,9.9
845,2023-03-11 10:00:00,9.9
846,2023-03-11 12:00:00,9.7
847,2023-03-11 14:00:00,9.7
848,2023-03-11 16:00:00,9.8
849,2023-03-11 18:00:00,9.8
850,2023-03-11 20:00:00,9.8
851,2023-03-11 22:00:00,9.9
852,2023-03-12 00:00:00,9.8
853,2023-03-11 02:00:00,9.9
854,2023-03-12 04:00:00,9.9
855,2023-03-12 06:00:00,9.9
856,2023-03-12 08:00:00,9.9
857,2023-03-12 10:00:00,9.2
858,2023-03-12 12:00:00,9.2
859,2023-03-12 14:00:00,9
860,2023-03-12 16:00:00,9
861,2023-03-12 18:00:00,9
862,2023-03-12 20:00:00,9
863,2023-03-12 22:00:00,9
864,2023-03-13 00:00:00,9
865,2023-03-12 02:00:00,9
866,2023-03-13 04:00:00,9.6
867,2023-03-13 06:00:00,9.7
868,2023-03-13 08:00:00,9.7
869,2023-03-13 10:00:00,9.7
870,2023-03-13 12:00:00,9.7
871,2023-03-13 14:00:00,9.8
872,2023-03-13 16:00:00,9.7
873,2023-03-13 18:00:00,9.8
874,2023-03-13 20:00:00,9.8
875,2023-03-13 22:00:00,9.7
876,2023-03-14 00:00:00,9.8
877,2023-03-13 02:00:00,9.8
878,2023-03-14 04:00:00,9.8
879,2023-03-14 06:00:00,9.8
880,2023-03-14 08:00:00,9.8
881,2023-03-14 10:00:00,9.8
882,2023-03-14 12:00:00,9.8
883,2023-03-14 14:00:00,9.8
884,2023-03-14 16:00:00,9.8
885,2023-03-14 18:00:00,9.9
886,2023-03-14 20:00:00,9.9
887,2023-03-14 22:00:00,9.9
888,2023-03-15 00:00:00,9.9
889,2023-03-14 02:00:00,9.9
890,2023-03-15 04:00:00,10.2
891,2023-03-15 06:00:00,10.3
892,2023-03-15 08:00:00,10.3
893,2023-03-15 10:00:00,9.9
894,2023-03-15 12:00:00,9.2
895,2023-03-15 14:00:00,9.2
896,2023-03-15 16:00:00,9.2
897,2023-03-15 18:00:00,9.2
898,2023-03-15 20:00:00,9.2
899,2023-03-15 22:00:00,9.2
900,2023-03-16 00:00:00,9.2
901,2023-03-15 02:00:00,9.1
902,2023-03-16 04:00:00,9.1
903,2023-03-16 06:00:00,9.1
904,2023-03-16 08:00:00,9.1
905,2023-03-16 10:00:00,9.1
906,2023-03-16 12:00:00,9.1
907,2023-03-16 14:00:00,9.1
908,2023-03-16 16:00:00,9
909,2023-03-16 18:00:00,9.1
910,2023-03-16 20:00:00,9.1
911,2023-03-16 22:00:00,9
912,2023-03-17 00:00:00,9.1
913,2023-03-16 02:00:00,9.2
914,2023-03-17 04:00:00,9.1
915,2023-03-17 06:00:00,9.1
916,2023-03-17 08:00:00,9.2
917,2023-03-17 10:00:00,9.1
918,2023-03-17 12:00:00,9.1
919,2023-03-17 14:00:00,9.2
920,2023-03-17 16:00:00,9.2
921,2023-03-17 18:00:00,9.2
922,2023-03-17 20:00:00,9.2
923,2023-03-17 22:00:00,9.2
924,2023-03-18 00:00:00,9.2
925,2023-03-17 02:00:00,9.2
926,2023-03-18 04:00:00,9.2
927,2023-03-18 06:00:00,9.1
928,2023-03-18 08:00:00,9.2
929,2023-03-18 10:00:00,9.1
930,2023-03-18 12:00:00,9.2
931,2023-03-18 14:00:00,9.1
932,2023-03-18 16:00:00,9.2
933,2023-03-18 18:00:00,9.2
934,2023-03-18 20:00:00,9.2
935,2023-03-18 22:00:00,9.2
936,2023-03-19 00:00:00,9.1
937,2023-03-18 02:00:00,9.2
938,2023-03-19 04:00:00,9.2
939,2023-03-19 06:00:00,9.2
940,2023-03-19 08:00:00,8.2
941,2023-03-19 10:00:00,8.3
942,2023-03-19 12:00:00,8.3
943,2023-03-19 14:00:00,8.3
944,2023-03-19 16:00:00,8.2
945,2023-03-19 18:00:00,8.3
946,2023-03-19 20:00:00,8.3
947,2023-03-19 22:00:00,8.3
949,2023-03-19 02:00:00,8.2
960,2023-03-20 00:00:00,13.8
962,2023-03-20 04:00:00,13.8
963,2023-03-20 06:00:00,13.8
964,2023-03-20 08:00:00,13.8
965,2023-03-20 10:00:00,13
966,2023-03-20 12:00:00,13
967,2023-03-20 14:00:00,13
968,2023-03-20 16:00:00,14.2
969,2023-03-20 18:00:00,14.2
970,2023-03-20 20:00:00,14.1
971,2023-03-20 22:00:00,14.2
972,2023-03-22 00:00:00,14.1
973,2023-03-20 02:00:00,13.7
974,2023-03-22 04:00:00,13.7
975,2023-03-22 06:00:00,13.7
976,2023-03-22 08:00:00,13.8
977,2023-03-22 10:00:00,13.8
978,2023-03-22 12:00:00,15.4
979,2023-03-22 14:00:00,15.5
980,2023-03-22 16:00:00,15.5
981,2023-03-22 18:00:00,15.4
982,2023-03-22 20:00:00,15.5
983,2023-03-22 22:00:00,15.5
984,2023-03-24 00:00:00,16.4
985,2023-03-22 02:00:00,16.3
986,2023-03-24 04:00:00,16.3
987,2023-03-24 06:00:00,16.3
988,2023-03-24 08:00:00,16.3
989,2023-03-24 10:00:00,17.8
990,2023-03-24 12:00:00,17.8
991,2023-03-24 14:00:00,18
992,2023-03-24 16:00:00,18
993,2023-03-24 18:00:00,10.4
994,2023-03-24 20:00:00,8.8
995,2023-03-24 22:00:00,8
996,2023-03-25 00:00:00,8
997,2023-03-24 02:00:00,8.6
998,2023-03-25 04:00:00,9
999,2023-03-25 06:00:00,9
1000,2023-03-25 08:00:00,9
1001,2023-03-25 10:00:00,9
1002,2023-03-25 12:00:00,9
1003,2023-03-25 14:00:00,9
1004,2023-03-25 16:00:00,9
1005,2023-03-25 18:00:00,9
1006,2023-03-25 20:00:00,9
1007,2023-03-25 22:00:00,8.5
1008,2023-03-26 00:00:00,8
1009,2023-03-25 02:00:00,9
1010,2023-03-26 04:00:00,9
1011,2023-03-26 06:00:00,9
1012,2023-03-26 08:00:00,9
1013,2023-03-26 10:00:00,9
1014,2023-03-26 12:00:00,9
1015,2023-03-26 14:00:00,9
1016,2023-03-26 16:00:00,9
1017,2023-03-26 18:00:00,9
1018,2023-03-26 20:00:00,9
1019,2023-03-26 22:00:00,9
1020,2023-03-27 00:00:00,9
1021,2023-03-26 02:00:00,9
1022,2023-03-27 04:00:00,9
1023,2023-03-27 06:00:00,9
1024,2023-03-27 08:00:00,9
1025,2023-03-27 10:00:00,10
1026,2023-03-27 12:00:00,10
1027,2023-03-27 14:00:00,10
1028,2023-03-27 16:00:00,10
1029,2023-03-27 18:00:00,10
1030,2023-03-27 20:00:00,10
1031,2023-03-27 22:00:00,10
1032,2023-03-28 00:00:00,10
1033,2023-03-27 02:00:00,10
1034,2023-03-28 04:00:00,10
1035,2023-03-28 06:00:00,10
1036,2023-03-28 08:00:00,10
1037,2023-03-28 10:00:00,10
1038,2023-03-28 12:00:00,10
1039,2023-03-28 14:00:00,10
1040,2023-03-28 16:00:00,10
1041,2023-03-28 18:00:00,10
1042,2023-03-28 20:00:00,10
1043,2023-03-28 22:00:00,10
1044,2023-03-29 00:00:00,10
1045,2023-03-28 02:00:00,10.5
1046,2023-03-29 04:00:00,10.5
1047,2023-03-29 06:00:00,10.5
1048,2023-03-29 08:00:00,10.5
1049,2023-03-29 10:00:00,10.5
1050,2023-03-29 12:00:00,10.5
1051,2023-03-29 14:00:00,10.5
1052,2023-03-29 16:00:00,10.5
1053,2023-03-29 18:00:00,10.5
1054,2023-03-29 20:00:00,10.5
1055,2023-03-29 22:00:00,10.5
1056,2023-03-30 00:00:00,10.5
1057,2023-03-29 02:00:00,10.5
1058,2023-03-30 04:00:00,10.5
1059,2023-03-30 06:00:00,10.5
1060,2023-03-30 08:00:00,9.5
1061,2023-03-30 10:00:00,9
1062,2023-03-30 12:00:00,9
1063,2023-03-30 14:00:00,9
1064,2023-03-30 16:00:00,9
1065,2023-03-30 18:00:00,9
1066,2023-03-30 20:00:00,9
1067,2023-03-30 22:00:00,9
1068,2023-03-31 00:00:00,9
1069,2023-03-30 02:00:00,7
1070,2023-03-31 04:00:00,7
1071,2023-03-31 06:00:00,7
1072,2023-03-31 08:00:00,7
1073,2023-03-31 10:00:00,7
1074,2023-03-31 12:00:00,7
1075,2023-03-31 14:00:00,7
1076,2023-03-31 16:00:00,7
1077,2023-03-31 18:00:00,7
1078,2023-03-31 20:00:00,7.5
1079,2023-03-31 22:00:00,7
